level_0,index,year,month,value,data_mean_nh,data_mean_sh
1347,1347,1962,4,319.58876664097403,321.760176828493,317.41735645345403
1348,1348,1962,5,319.475381273961,321.492056951775,317.458705596148
1349,1349,1962,6,318.650731034153,319.711519000097,317.589943068208
1350,1350,1962,7,317.03324551296004,316.36801383287496,317.698477193045
1351,1351,1962,8,315.58239920903196,313.52899634997897,317.63580206808496
1352,1352,1962,9,315.67994731842003,313.847572471336,317.512322165503
1353,1353,1962,10,316.873724269759,316.214081401203,317.533367138316
1354,1354,1962,11,318.007532509371,318.33373340248903,317.681331616254
1355,1355,1962,12,318.72928863226,319.727291669813,317.73128559470797
1356,1356,1963,1,319.257400740594,320.641229751504,317.87357172968495
1357,1357,1963,2,319.651224680605,321.317120336245,317.985329024964
1358,1358,1963,3,319.98021831516496,321.93464593187997,318.02579069845
1359,1359,1963,4,320.19768793949197,322.39924314953,317.996132729454
1360,1360,1963,5,320.061812059155,322.10664936567,318.01697475264
1361,1361,1963,6,319.219034426345,320.304635874949,318.133432977741
1362,1362,1963,7,317.592653018688,316.950718807621,318.23458722975397
1363,1363,1963,8,316.143914903476,314.11560855767203,318.172221249281
1364,1364,1963,9,316.251548189461,314.44638166807704,318.056714710844
1365,1365,1963,10,317.462583364647,316.832650935004,318.09251579429
1366,1366,1963,11,318.617977558912,318.976637519078,318.259317598746
1367,1367,1963,12,319.36349168195096,320.395670231077,318.331313132825
1368,1368,1964,1,319.910040208685,321.323185043056,318.496895374314
1369,1369,1964,2,320.32798956587004,322.02338595259897,318.632593179141
1370,1370,1964,3,320.67927549871496,322.663609890277,318.694941107154
1371,1371,1964,4,320.91532507809603,323.147559786456,318.683090369735
1372,1372,1964,5,320.793072411261,322.870096874421,318.7160479481
1373,1373,1964,6,319.956948312869,321.076884428548,318.83701219719
1374,1374,1964,7,318.326889169707,317.720120726417,318.933657612997
1375,1375,1964,8,316.862232447446,314.867911303796,318.856553591096
1376,1376,1964,9,316.942837998653,315.170329475166,318.715346522141
1377,1377,1964,10,318.117762337502,317.51897771240897,318.716546962595
1378,1378,1964,11,319.23122748642203,319.61940948143297,318.84304549141103
1379,1379,1964,12,319.931935920158,320.992494664655,318.871377175662
1380,1380,1965,1,320.437699153689,321.882437823828,318.992960483549
1381,1381,1965,2,320.812529674691,322.53914568178396,319.085913667597
1382,1382,1965,3,321.125307152925,323.140222827733,319.110391478117
1383,1383,1965,4,321.330367594925,323.592107292601,319.068627897249
1384,1384,1965,5,321.18679581681704,323.291371180087,319.082220453547
1385,1385,1965,6,320.34209127396497,321.486859970686,319.197322577243
1386,1386,1965,7,318.720869805377,318.137786538449,319.303953072306
1387,1387,1965,8,317.285421174447,315.316039121025,319.25480322787
1388,1388,1965,9,317.41488880878603,315.668748432402,319.161029185169
1389,1389,1965,10,318.655488313315,318.084719451655,319.226257174976
1390,1390,1965,11,319.846799372656,320.264782790116,319.42881595519697
1391,1391,1965,12,320.633268301322,321.72483612819696,319.541700474447
1392,1392,1966,1,321.229452272446,322.706220280905,319.752684263986
1393,1393,1966,2,321.693902539394,323.45303410662,319.934770972169
1394,1394,1966,3,322.092320575393,324.139921120895,320.044720029892
1395,1395,1966,4,322.37520746325004,324.669275851721,320.081139074778
1396,1396,1966,5,322.29690332314897,324.432397958666,320.161408687631
1397,1397,1966,6,321.501264311736,322.67462588703603,320.327902736436
1398,1398,1966,7,319.91119574458196,319.35511589775,320.467275591415
1399,1399,1966,8,318.485208903829,316.54297412276503,320.427443684894
1400,1400,1966,9,318.597815808229,316.87917670499803,320.31645491145997
1401,1401,1966,10,319.79895723354804,319.256305888373,320.341608578724
1402,1402,1966,11,320.931929428908,321.378812239218,320.485046618597
1403,1403,1966,12,321.645358635518,322.765914208879,320.524803062157
1404,1404,1967,1,322.154651805228,323.656301969235,320.653001641221
1405,1405,1967,2,322.53083540717097,324.31391719575197,320.74775361858997
1406,1406,1967,3,322.840447467757,324.911186564922,320.769708370591
1407,1407,1967,4,323.038371867329,325.35496655589805,320.72177717876
1408,1408,1967,5,322.883676772636,325.041485149719,320.725868395553
1409,1409,1967,6,322.02452841817404,323.220339158961,320.82871767738703
1410,1410,1967,7,320.387408720086,319.85441173937403,320.92040570079797
1411,1411,1967,8,318.935190530057,317.016792478373,320.853588581741
1412,1412,1967,9,319.0464386977,317.352310437943,320.740566957458
1413,1413,1967,10,320.26850064821497,319.750934742308,320.786066554121
1414,1414,1967,11,321.440948501328,321.913428490702,320.968468511953
1415,1415,1967,12,322.208508026245,323.355435703078,321.061580349413
1416,1416,1968,1,322.78042586247994,324.30772881329,321.25312291167097
1417,1417,1968,2,323.228253427052,325.038029875839,321.418476978265
1418,1418,1968,3,323.612292138691,325.71111126102994,321.513473016353
1419,1419,1968,4,323.88321319246,326.22984283612004,321.5365835488
1420,1420,1968,5,323.79685814742,325.987797986506,321.605918308334
1421,1421,1968,6,322.99697285560796,324.230005449935,321.76394026127997
1422,1422,1968,7,321.403523978703,320.910117242083,321.896930715324
1423,1423,1968,8,319.97511105312003,318.09586969046796,321.85435241577096
1424,1424,1968,9,320.089579114701,318.433946214586,321.745212014816
1425,1425,1968,10,321.295885102465,320.81586898919,321.77590121573996
1426,1426,1968,11,322.438566055925,322.947470745738,321.929661366112
1427,1427,1968,12,323.166815115776,324.349794091455,321.983836140097
1428,1428,1969,1,323.70408176354,325.276973187185,322.131190339895
1429,1429,1969,2,324.104226883707,325.960533310869,322.247920456545
1430,1430,1969,3,324.441910442258,326.587394166849,322.29642671766703
1431,1431,1969,4,324.672460075799,327.064551004392,322.280369147206
1432,1432,1969,5,324.554057431315,326.786573607262,322.32154125536704
1433,1433,1969,6,323.73559269515204,325.003981985479,322.467203404825
1434,1434,1969,7,322.147097844051,321.68648980265704,322.607705885444
1435,1435,1969,8,320.751971279346,318.90916910396703,322.594773454725
1436,1436,1969,9,320.925820017222,319.310801851576,322.540838182867
1437,1437,1969,10,322.216089805207,321.781531664304,322.650647946111
1438,1438,1969,11,323.459518816058,324.019146431237,322.899891200878
1439,1439,1969,12,324.29865681677,325.53585790586897,323.061455727672
1440,1440,1970,1,324.954121686211,326.58481981245,323.323423559973
1441,1441,1970,2,325.46783478157903,327.383268769603,323.552400793556
1442,1442,1970,3,325.911874423938,328.116755450722,323.70699339715304
1443,1443,1970,4,326.236261889243,328.68627693831,323.78624684017603
1444,1444,1970,5,326.190854972387,328.476328752653,323.905381192121
1445,1445,1970,6,325.419873072255,326.733212069035,324.106534075476
1446,1446,1970,7,323.855087912379,323.434499626417,324.27567619834
1447,1447,1970,8,322.454777067006,320.653447376388,324.256106757625
1448,1448,1970,9,322.581977226782,321.01058128639596,324.153373167168
1449,1449,1970,10,323.788689709814,323.400773328889,324.176606090738
1450,1450,1970,11,324.91713830904996,325.5269765831,324.307300034999
1451,1451,1970,12,325.616979638326,326.90566004028096,324.328299236371
1452,1452,1971,1,326.112757916749,327.789181323941,324.436334509557
1453,1453,1971,2,326.464110733593,328.423422990358,324.50479847682703
1454,1454,1971,3,326.747180380383,328.993622999693,324.500737761073
1455,1455,1971,4,326.920292884364,329.408774070338,324.43181169839
1456,1456,1971,5,326.740262504896,329.05954606168,324.420978948113
1457,1457,1971,6,325.859897381346,327.201030832691,324.518763930001
1458,1458,1971,7,324.222422335423,323.826761886518,324.618082784328
1459,1459,1971,8,322.794502593468,321.019859460237,324.569145726698
1460,1460,1971,9,322.943380057906,321.400740836379,324.486019279433
1461,1461,1971,10,324.221361268059,323.864660412176,324.578062123942
1462,1462,1971,11,325.462898733938,326.106656808167,324.81914065971
1463,1463,1971,12,326.31039303023204,327.634669703463,324.986116357001
1464,1464,1972,1,326.982164322566,328.694870888287,325.269457756846
1465,1465,1972,2,327.530062123857,329.526025566826,325.534098680888
1466,1466,1972,3,328.02412277923503,330.307103844428,325.741141714042
1467,1467,1972,4,328.416115292133,330.940224992038,325.892005592227
1468,1468,1972,5,328.454916734515,330.807321064948,326.102512404082
1469,1469,1972,6,327.78706892532,329.15742431933603,326.416713531305
1470,1470,1972,7,326.35246245165,325.984697465104,326.720227438195
1471,1471,1972,8,325.111290376805,323.367300120867,326.855280632743
1472,1472,1972,9,325.420782713756,323.911872588817,326.929692838696
1473,1473,1972,10,326.83126050820704,326.511762801416,327.150758214998
1474,1474,1972,11,328.17682850472903,328.86151505299,327.492141956469
1475,1475,1972,12,329.10037410961496,330.468252478007,327.732495741224
1476,1476,1973,1,329.825969933892,331.587624679835,328.064315187949
1477,1477,1973,2,330.396360655181,332.442749757464,328.349971552897
1478,1478,1973,3,330.887553100128,333.22148032021903,328.553625880038
1479,1479,1973,4,331.252799642467,333.826789158354,328.678810126581
1480,1480,1973,5,331.239713466325,333.637750787112,328.841676145538
1481,1481,1973,6,330.496898414977,331.905870964828,329.087925865125
1482,1482,1973,7,328.972143548678,328.637618544515,329.306668552841
1483,1483,1973,8,327.627294219017,325.91581420912496,329.33877422891004
1484,1484,1973,9,327.813800837448,326.33730581212,329.290295862776
1485,1485,1973,10,329.085276088108,328.798890233757,329.371661942459
1486,1486,1973,11,330.276616525634,330.995611844687,329.557621206582
1487,1487,1973,12,331.033010691027,332.43430050351003,329.63172087854304
1488,1488,1974,1,331.569855655491,333.350553796508,329.78915751447397
1489,1489,1974,2,331.959225276068,334.02064804912004,329.897802503016
1490,1490,1974,3,332.268389658409,334.613805652517,329.92297366430097
1491,1491,1974,4,332.45345347030104,335.036157623234,329.870749317368
1492,1492,1974,5,332.266216592525,334.671739244457,329.86069394059297
1493,1493,1974,6,331.357854097651,332.774427640155,329.94128055514705
1494,1494,1974,7,329.67589138119,329.348690330492,330.00309243188804
1495,1495,1974,8,328.184944041674,326.47865681787005,329.891231265479
1496,1496,1974,9,328.24281917876704,326.769077538132,329.716560819401
1497,1497,1974,10,329.403901374106,329.117444860482,329.690357887729
1498,1498,1974,11,330.50330912097,331.21916679559104,329.78745144634996
1499,1499,1974,12,331.185570429026,332.58167283195803,329.789468026093
1500,1500,1975,1,331.665993820041,333.44182955200404,329.890158088078
1501,1501,1975,2,332.013094553087,334.068954492758,329.957234613416
1502,1502,1975,3,332.293974063158,334.633426655162,329.954521471154
1503,1503,1975,4,332.463491036772,335.040328428303,329.886653645242
1504,1504,1975,5,332.273060183205,334.673809269505,329.872311096905
1505,1505,1975,6,331.37242928168996,332.786190079353,329.958668484028
1506,1506,1975,7,329.705867651759,329.379304448875,330.032430854643
1507,1507,1975,8,328.236691982899,326.53504021917,329.938343746627
1508,1508,1975,9,328.323746124959,326.85843871798,329.789053531938
1509,1509,1975,10,329.520200237164,329.245728601702,329.79467187262696
1510,1510,1975,11,330.66174999774,331.392986476093,329.93051351938703
1511,1511,1975,12,331.393125041971,332.80865637268,329.977593711262
1512,1512,1976,1,331.925692931382,333.722588637066,330.128797225698
1513,1513,1976,2,332.335997910137,334.417684440722,330.254311379553
1514,1514,1976,3,332.687044653859,335.057782125508,330.31630718221
1515,1515,1976,4,332.933214626693,335.547942090649,330.31848716273703
1516,1516,1976,5,332.827430929967,335.274974017154,330.37988784278
1517,1517,1976,6,332.018545891254,333.49000595331796,330.54708582919
1518,1518,1976,7,330.445715075967,330.181362890347,330.710067261588
1519,1519,1976,8,329.071655863678,327.42815872972,330.715152997636
1520,1520,1976,9,329.259991922138,327.84832409982005,330.671659744455
1521,1521,1976,10,330.56225722847,330.336337777679,330.78817667926
1522,1522,1976,11,331.813867670209,332.588207432493,331.039527907925
1523,1523,1976,12,332.65799704935,334.112696404481,331.203297694218
1524,1524,1977,1,333.315745341913,335.160547848572,331.470942835254
1525,1525,1977,2,333.835355682016,335.96337775436797,331.707333609664
1526,1526,1977,3,334.289686796384,336.704482109889,331.874891482878
1527,1527,1977,4,334.631389911005,337.286726123177,331.976053698833
1528,1528,1977,5,334.609629876077,337.091984797581,332.12727495457403
1529,1529,1977,6,333.871955940696,335.370386853899,332.373525027494
1530,1530,1977,7,332.360529007933,332.118421705468,332.602636310398
1531,1531,1977,8,331.036460913665,329.415818774339,332.657103052991
1532,1532,1977,9,331.25627580822004,329.868541543279,332.644010073162
1533,1533,1977,10,332.571393508507,332.371070754129,332.77171626288504
1534,1534,1977,11,333.81744204883097,334.61941086639,333.015473231272
1535,1535,1977,12,334.639536303805,336.122351111275,333.156721496336
1536,1536,1978,1,335.257310827006,337.12488407426497,333.389737579747
1537,1537,1978,2,335.730807582065,337.879949496445,333.581665667685
1538,1538,1978,3,336.13148308956403,338.565571826263,333.697394352865
1539,1539,1978,4,336.414650032763,339.087162208118,333.742137857408
1540,1540,1978,5,336.33163084476,338.828460936645,333.83480075287497
1541,1541,1978,6,335.53274236281004,337.042439789915,334.023044935705
1542,1542,1978,7,333.963983502646,333.733415603133,334.19455140216
1543,1543,1978,8,332.589158538654,330.984362076209,334.193955001099
1544,1544,1978,9,332.766119007759,331.398653083707,334.133584931812
1545,1545,1978,10,334.048645338521,333.873158831215,334.224131845826
1546,1546,1978,11,335.272038553808,336.103503259937,334.44057384767797
1547,1547,1978,12,336.080822629943,337.597408862178,334.56423639770696
1548,1548,1979,1,336.706399704406,338.622135362701,334.790664046111
1549,1549,1979,2,337.182288231827,339.383787672449,334.980788791204
1550,1550,1979,3,337.592032753799,340.081172230386,335.102893277212
1551,1551,1979,4,337.891415509416,340.619181240932,335.1636497779
1552,1552,1979,5,337.827916907264,340.37521187704397,335.280621937485
1553,1553,1979,6,337.053231487123,338.604259397612,335.502203576634
1554,1554,1979,7,335.523895670103,335.327338027214,335.720453312992
1555,1555,1979,8,334.204448388362,332.632878133277,335.77601864344797
1556,1556,1979,9,334.441794949549,333.107767116706,335.775822782391
1557,1557,1979,10,335.791592027703,335.650998311794,335.932185743611
1558,1558,1979,11,337.084045957522,337.95264312109504,336.21544879395003
1559,1559,1979,12,337.960318669313,339.512990291374,336.407647047252
1560,1560,1980,1,338.65177244009,340.599403002177,336.704141878003
1561,1561,1980,2,339.186808541577,341.414972472048,336.95864461110597
1562,1562,1980,3,339.649309896105,342.158343378434,337.140276413775
1563,1563,1980,4,339.99393162405397,342.73226719008204,337.255596058025
1564,1564,1980,5,339.962605862543,342.50602814964003,337.419183575446
1565,1565,1980,6,339.206831258531,340.735087812971,337.678574704091
1566,1566,1980,7,337.692340844621,337.462770394917,337.921911294326
1567,1567,1980,8,336.38281827338403,334.78149299592997,337.984143550838
1568,1568,1980,9,336.612335914735,335.252832087248,337.971839742221
1569,1569,1980,10,337.937325556218,337.77680927406004,338.097841838376
1570,1570,1980,11,339.185251934796,340.040284875113,338.33021899447897
1571,1571,1980,12,339.998043011915,341.54013849259303,338.455947531237
1572,1572,1981,1,340.607984232556,342.541947825062,338.67402064004904
1573,1573,1981,2,341.04946286578996,343.26254697870496,338.836378752874
1574,1574,1981,3,341.40759760709,343.89891931765504,338.916275896525
1575,1575,1981,4,341.639894922099,344.35586528548697,338.92392455871004
1576,1576,1981,5,341.487638546871,343.99999056200204,338.975286531739
1577,1577,1981,6,340.605915623996,342.09086938241404,339.120961865577
1578,1578,1981,7,338.97148270250597,338.693604291795,339.249361113218
1579,1579,1981,8,337.551089965733,335.907511816711,339.194668114756
1580,1580,1981,9,337.67239490812597,336.27750170586603,339.067288110386
1581,1581,1981,10,338.89585954549,338.70782618991404,339.08389290106703
1582,1582,1981,11,340.04771678765303,340.883742119351,339.211691455954
1583,1583,1981,12,340.770335450549,342.29926491781896,339.241405983279
1584,1584,1982,1,341.29254528942903,343.21085318571,339.374237393148
1585,1585,1982,2,341.661941376341,343.86159052044195,339.462292232241
1586,1586,1982,3,341.96034143596,344.43992766353205,339.48075520838904
1587,1587,1982,4,342.147072865098,344.8521429278799,339.442002802317
1588,1588,1982,5,341.963743977928,344.464298554555,339.4631894013
1589,1589,1982,6,341.067578024535,342.538329006487,339.596827042583
1590,1590,1982,7,339.44064660209597,339.147583198789,339.733710005403
1591,1591,1982,8,338.051612829913,336.394929388391,339.708296271436
1592,1592,1982,9,338.225993244323,336.820420092657,339.631566395989
1593,1593,1982,10,339.526425326099,339.330568689124,339.722281963074
1594,1594,1982,11,340.77625332207003,341.607584466253,339.944922177887
1595,1595,1982,12,341.613214508187,343.139438206354,340.086990810021
1596,1596,1983,1,342.272983432978,344.19859205792295,340.347374808034
1597,1597,1983,2,342.77548047811297,344.983321857343,340.567639098882
1598,1598,1983,3,343.209739464721,345.69672626502603,340.722752664416
1599,1599,1983,4,343.531848254381,346.240736259425,340.822960249336
1600,1600,1983,5,343.475343673013,345.970539634108,340.98014771191896
1601,1601,1983,6,342.69522718807997,344.146572787863,341.24388158829703
1602,1602,1983,7,341.181613970756,340.853781312387,341.50944662912497
1603,1603,1983,8,339.900224702705,338.197382944876,341.60306646053397
1604,1604,1983,9,340.160542767432,338.698538372356,341.622547162508
1605,1605,1983,10,341.52385598741796,341.262687994086,341.78502398074903
1606,1606,1983,11,342.80906620297003,343.56708558270304,342.051046823238
1607,1607,1983,12,343.655441040638,345.09666915058096,342.214212930695
1608,1608,1984,1,344.218429534494,345.968842638823,342.468016430166
1609,1609,1984,2,344.70172349897797,346.715075143829,342.688371854127
1610,1610,1984,3,345.112578974179,347.393512815436,342.831645132922
1611,1611,1984,4,345.40555617094003,347.909647231158,342.901465110721
1612,1612,1984,5,345.33485798301695,347.65220656814796,343.017509397885
1613,1613,1984,6,344.549283571796,345.87210079649003,343.226466347102
1614,1614,1984,7,342.985596409055,342.56355382422197,343.40763899388804
1615,1615,1984,8,341.606624922134,339.80458474374,343.408665100527
1616,1616,1984,9,341.779086831914,340.207768989084,343.350404674745
1617,1617,1984,10,343.054758301382,342.667764476724,343.44175212604
1618,1618,1984,11,344.27178206360804,344.883422642399,343.66014148481696
1619,1619,1984,12,345.07511631321603,346.366331006474,343.78390161995696
1620,1620,1985,1,345.65318110975403,347.30512132180496,344.001240897704
1621,1621,1985,2,346.128544643189,348.06284185627,344.19424743010904
1622,1622,1985,3,346.540514544014,348.76482252441804,344.31620656361
1623,1623,1985,4,346.840664329847,349.315549353378,344.365779306315
1624,1624,1985,5,346.788851468538,349.114417792177,344.463285144899
1625,1625,1985,6,346.02906832107595,347.406236741938,344.651899900214
1626,1626,1985,7,344.474912726388,344.135103363091,344.814722089685
1627,1627,1985,8,343.085695101394,341.366054887889,344.8053353149
1628,1628,1985,9,343.248026744816,341.757279561539,344.73877392809305
1629,1629,1985,10,344.507623500053,344.19688017769204,344.818366822414
1630,1630,1985,11,345.709224174921,346.39122187054704,345.027226479295
1631,1631,1985,12,346.50113851836403,347.863404213069,345.138872823658
1632,1632,1986,1,347.145212698567,348.942309429712,345.348115967422
1633,1633,1986,2,347.606273719233,349.697420630207,345.51512680826005
1634,1634,1986,3,347.99806571511,350.38554015967696,345.610591270543
1635,1635,1986,4,348.276250165423,350.911703451881,345.640796878965
1636,1636,1986,5,348.189338176136,350.655006323987,345.723670028284
1637,1637,1986,6,347.388660996113,348.86990828143206,345.907413710793
1638,1638,1986,7,345.827946035379,345.55778258141294,346.098109489345
1639,1639,1986,8,344.471540667697,342.805606965815,346.13747436958
1640,1640,1986,9,344.66927764709396,343.219862756312,346.118692537875
1641,1641,1986,10,345.976469208602,345.699132915181,346.253805502023
1642,1642,1986,11,347.225778190405,347.93606762270696,346.51548875810204
1643,1643,1986,12,348.060564055562,349.434240552716,346.68688755840697
1644,1644,1987,1,348.695843798758,350.42919700458,346.962490592935
1645,1645,1987,2,349.20053348730596,351.19424847338996,347.206818501223
1646,1646,1987,3,349.64166303563695,351.898433604282,347.384892466992
1647,1647,1987,4,349.974280178201,352.446448177193,347.502112179209
1648,1648,1987,5,349.947477794826,352.218663289495,347.676292300157
1649,1649,1987,6,349.211721577922,350.468493828218,347.954949327626
1650,1650,1987,7,347.717332162386,347.228490862417,348.20617346235497
1651,1651,1987,8,346.427969669515,344.583635558658,348.272303780372
1652,1652,1987,9,346.69601986789297,345.10820585198996,348.283833883796
1653,1653,1987,10,348.075754411415,347.69967566756003,348.451833155271
1654,1654,1987,11,349.40006572023,350.05105172078794,348.74907971967104
1655,1655,1987,12,350.31070676886003,351.665430201251,348.95598333647
1656,1656,1988,1,351.063666967838,352.857598585489,349.269735350187
1657,1657,1988,2,351.632475994369,353.72977246792505,349.535179520812
1658,1658,1988,3,352.126040798347,354.524991992416,349.72708960427804
1659,1659,1988,4,352.499858625557,355.14550394205804,349.854213309057
1660,1660,1988,5,352.490829273493,354.952152511633,350.02950603535203
1661,1661,1988,6,351.75253085106795,353.203358582428,350.301703119708
1662,1662,1988,7,350.265255967932,349.967754248282,350.562757687582
1663,1663,1988,8,348.993891599572,347.345393601638,350.642389597507
1664,1664,1988,9,349.257798383454,347.873237329227,350.64235943768
1665,1665,1988,10,350.616212455707,350.45444775959396,350.77797715182
1666,1666,1988,11,351.890660229175,352.769323072801,351.011997385548
1667,1667,1988,12,352.721974215565,354.308099790366,351.135848640764
1668,1668,1989,1,353.382700343901,355.408510726426,351.356889961377
1669,1669,1989,2,353.82657296052804,356.14743948626096,351.505706434795
1670,1670,1989,3,354.18032190721397,356.78926592297995,351.571377891448
1671,1671,1989,4,354.406452444525,357.23977729179495,351.573127597255
1672,1672,1989,5,354.233747799825,356.84292762311003,351.62456797654
1673,1673,1989,6,353.325979782949,354.86959682365404,351.78236274224406
1674,1674,1989,7,351.705767248945,351.46424701124,351.94728748665
1675,1675,1989,8,350.345935138722,348.751434573198,351.940435704246
1676,1676,1989,9,350.53280580393204,349.203751764563,351.861859843302
1677,1677,1989,10,351.83802441303595,351.737635987413,351.93841283865896
1678,1678,1989,11,353.073731675597,354.02239362566496,352.12506972553
1679,1679,1989,12,353.875017258551,355.52823524865096,352.221799268451
1680,1680,1990,1,354.55958802779196,356.67391618561203,352.445259869972
1681,1681,1990,2,354.981372599383,357.37455322942003,352.588191969345
1682,1682,1990,3,355.31452004177595,357.96971320062204,352.659326882931
1683,1683,1990,4,355.52520225041803,358.36235965445,352.688044846387
1684,1684,1990,5,355.31755981204003,357.855382102102,352.779737521978
1685,1685,1990,6,354.36499394435504,355.733529954453,352.996457934256
1686,1686,1990,7,352.759892898607,352.301732359365,353.218053437849
1687,1687,1990,8,351.48048887547003,349.72095706548697,353.24002068545195
1688,1688,1990,9,351.741818387167,350.30588132766604,353.177755446668
1689,1689,1990,10,353.12930253225,352.988339481176,353.270265583324
1690,1690,1990,11,354.430095406764,355.40964510974896,353.45054570377897
1691,1691,1990,12,355.27032592794296,357.00431378375504,353.53633807213095
1692,1692,1991,1,355.805296383184,357.875674475542,353.73491829082604
1693,1693,1991,2,356.24686718438403,358.612513325763,353.881221043005
1694,1694,1991,3,356.60520964921403,359.258587270456,353.95183202797205
1695,1695,1991,4,356.84102260484,359.71750993186095,353.964535277819
1696,1696,1991,5,356.679681209244,359.32889818076006,354.030464237729
1697,1697,1991,6,355.78348819089996,357.362402731764,354.204573650036
1698,1698,1991,7,354.17699538339895,353.963759126015,354.390231640783
1699,1699,1991,8,352.831319772484,351.25756989513,354.405069649839
1700,1700,1991,9,353.02673717984703,351.71127049882597,354.342203860868
1701,1701,1991,10,354.33365828775396,354.24015556345705,354.427161012051
1702,1702,1991,11,355.56111198969,356.510249577738,354.611974401641
1703,1703,1991,12,356.34383038202003,357.989893013714,354.697767750326
1704,1704,1992,1,356.956981143117,359.01669450816297,354.897267778071
1705,1705,1992,2,357.34910006807297,359.67697447526,355.021225660886
1706,1706,1992,3,357.65092147356796,360.23442014756404,355.067422799572
1707,1707,1992,4,357.826875545015,360.59308555562995,355.06066553439905
1708,1708,1992,5,357.59171446864997,360.07363782008105,355.109791117219
1709,1709,1992,6,356.61449577879995,357.95463241894896,355.274359138651
1710,1710,1992,7,354.957020247661,354.476242143703,355.43779835162
1711,1711,1992,8,353.595018809948,351.783404227116,355.406633392781
1712,1712,1992,9,353.774493783311,352.254155248498,355.29483231812304
1713,1713,1992,10,355.074713166335,354.813469086551,355.33595724612
1714,1714,1992,11,356.293723496549,357.114863575205,355.47258341789296
1715,1715,1992,12,357.062329108781,358.609195718258,355.51546249930396
1716,1716,1993,1,357.69109840863405,359.694802377463,355.687394439805
1717,1717,1993,2,358.05769869024397,360.345406087169,355.76999129331904
1718,1718,1993,3,358.33017914531604,360.88109219301003,355.779266097623
1719,1719,1993,4,358.47826928236,361.205776964039,355.75076160068
1720,1720,1993,5,358.19830535885495,360.607954652771,355.788656064938
1721,1721,1993,6,357.169639367597,358.380027209989,355.959251525204
1722,1722,1993,7,355.514748543716,354.890553667997,356.13894341943495
1723,1723,1993,8,354.21612130164704,352.317201501349,356.11504110194505
1724,1724,1993,9,354.462268558992,352.916214353483,356.00832276450103
1725,1725,1993,10,355.846226398214,355.62769213401805,356.06476066241
1726,1726,1993,11,357.147043781194,358.08363675795306,356.21045080443605
1727,1727,1993,12,357.98790751704496,359.70489188281306,356.27092315127703
1728,1728,1994,1,358.615234444645,360.76142383631895,356.46904505297005
1729,1729,1994,2,359.048370171122,361.50768489392,356.589055448323
1730,1730,1994,3,359.391561025572,362.14293001414705,356.640192036997
1731,1731,1994,4,359.61366063610603,362.57001971763395,356.657301554578
1732,1732,1994,5,359.409344838867,362.075332732569,356.743356945166
1733,1733,1994,6,358.457254993843,359.950677883609,356.96383210407697
1734,1734,1994,7,356.880824046041,356.541004381161,357.220643710922
1735,1735,1994,8,355.66171276780295,354.02401128089895,357.299414254707
1736,1736,1994,9,355.98547935208296,354.67766778384805,357.293290920318
1737,1737,1994,10,357.444564161982,357.44152300346497,357.44760532049895
1738,1738,1994,11,358.81636083728404,359.945840221565,357.686881453004
1739,1739,1994,12,359.72317917739304,361.609845194068,357.836513160718
1740,1740,1995,1,360.54545425051003,362.95489019098505,358.13601831003604
1741,1741,1995,2,361.01365541163597,363.716822988798,358.310487834475
1742,1742,1995,3,361.369215468247,364.32996616926204,358.408464767232
1743,1743,1995,4,361.589771087494,364.696039876282,358.48350229870596
1744,1744,1995,5,361.33549759801696,364.041814053028,358.629181143005
1745,1745,1995,6,360.302936197425,361.683480268918,358.922392125932
1746,1746,1995,7,358.72537483839,358.205585720222,359.245163956557
1747,1747,1995,8,357.59591866561897,355.844677643412,359.347159687826
1748,1748,1995,9,357.99430614889,356.64938304152395,359.339229256257
1749,1749,1995,10,359.537217325747,359.58596913972394,359.48846551177
1750,1750,1995,11,360.96656793933295,362.24462500561305,359.68851087305296
1751,1751,1995,12,361.89156246679,363.990595667119,359.79252926646103
1752,1752,1996,1,362.468858503602,364.90880251166,360.028914495544
1753,1753,1996,2,362.92411287111395,365.67123960385004,360.17698613837797
1754,1754,1996,3,363.273165040477,366.30286317719805,360.24346690375603
1755,1755,1996,4,363.487134417257,366.706469465255,360.26779936925794
1756,1756,1996,5,363.252799435437,366.154644252794,360.350954618079
1757,1757,1996,6,362.25320789950104,363.945125025954,360.561290773047
1758,1758,1996,7,360.637790666246,360.471905780427,360.80367555206595
1759,1759,1996,8,359.391099179012,357.926706879311,360.855491478714
1760,1760,1996,9,359.67404818011704,358.54126780285003,360.80682855738297
1761,1761,1996,10,361.08497310056,361.26161468108904,360.90833152003097
1762,1762,1996,11,362.393154826528,363.70881880533403,361.077490847723
1763,1763,1996,12,363.219193396604,365.290798433814,361.147588359394
1764,1764,1997,1,363.936473458322,366.50878455706396,361.364162359581
1765,1765,1997,2,364.30488363752,367.15929741506005,361.450469859979
1766,1766,1997,3,364.559562834599,367.657991436439,361.46113423275904
1767,1767,1997,4,364.68304160492005,367.910204250682,361.455878959157
1768,1768,1997,5,364.33482180485197,367.138802768198,361.53084084150595
1769,1769,1997,6,363.217511171442,364.66687896391295,361.76814337897105
1770,1770,1997,7,361.582290632992,361.10860594007994,362.055975325904
1771,1771,1997,8,360.427501537295,358.711864466778,362.14313860781306
1772,1772,1997,9,360.823036752117,359.50450312898596,362.14157037524905
